Unnamed: 0,prefix_v4,status,status_name,prefix_v6,is_anchor,last_connected,tags,type,address_v6,latitude,longitude,id,address_v4,country_code,is_public,asn_v4,asn_v6,status_since,first_connected,total_uptime,cc
9,41.82.44.0/22,1.0,Connected,,False,1600959483.0,"['system-ipv4-stable-1d', 'system-ipv4-works', 'system-ipv4-stable-30d', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-v3', 'orange', 'ftth', 'ipv4', 'nat', 'home', 'fibre']",Probe,,14.7285,-17.5015,22522.0,41.82.47.33,SN,True,8346.0,,1599933874.0,1425322655.0,158905023.0,SN
10,41.82.44.0/22,1.0,Connected,,False,1600959483.0,"['system-ipv4-stable-1d', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv6-doesnt-work', 'system-ipv4-works', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-rfc1918', '4g', 'system-ipv4-capable', 'lte', 'system-v3', 'wireless-isp', 'ipv4', 'nat', 'home']",Probe,fdfb:53ea:f927:0:c24a:ff:fea0:4c4,14.7315,-17.4985,22588.0,41.82.47.33,SN,True,8346.0,,1600797521.0,1425484408.0,61237212.0,SN
11,41.82.96.0/19,3.0,Abandoned,,False,1434723428.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-country', 'system-v3']",Probe,,13.9975,-14.0025,27400.0,,SN,False,8346.0,,1434723428.0,1433848960.0,219495.0,SN
12,41.82.212.0/24,3.0,Abandoned,,False,1533507587.0,"['system-trying-to-connect', 'system-readonly-flash-drive', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,14.7875,-16.9625,27401.0,41.82.212.193,SN,True,8346.0,,1533507587.0,1439206257.0,29552831.0,SN
13,41.219.16.0/24,3.0,Abandoned,,False,1469035726.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,14.7595,-17.3715,27524.0,41.219.16.195,SN,True,37196.0,,1469035726.0,1469019960.0,22434.0,SN
14,154.125.128.0/18,3.0,Abandoned,,False,1561712745.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'adsl', 'ipv4', 'office']",Probe,,14.7385,-17.1385,28493.0,154.125.170.77,SN,True,8346.0,,1561712745.0,1464447302.0,93853854.0,SN
15,196.207.246.0/24,3.0,Abandoned,,False,1549573513.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,14.7115,-17.4705,32149.0,196.207.246.206,SN,True,8346.0,,1549573513.0,1526322285.0,19696998.0,SN
16,213.154.80.0/21,3.0,Abandoned,,False,1578517441.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,14.6615,-17.4405,32258.0,213.154.81.185,SN,True,8346.0,,1578517441.0,1525638194.0,50076348.0,SN
17,154.124.48.0/22,3.0,Abandoned,,False,1585304121.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v4']",Probe,,14.7275,-17.4705,52341.0,154.124.48.90,SN,True,8346.0,,1585304121.0,1580852560.0,4255256.0,SN
18,154.124.192.0/22,1.0,Connected,,False,1600959483.0,"['system-ipv4-stable-1d', 'system-ipv6-capable', 'system-ipv4-stable-90d', 'system-ipv4-stable-30d', 'fibre', 'nat', 'office', 'ipv4', 'orange', 'system-ipv6-doesnt-work', 'system-ipv6-ula', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-v4', 'system-ipv4-rfc1918', 'system-ipv4-capable']",Probe,fd80::1:95ff:fe16:c12f,14.6975,-17.4615,52931.0,154.124.194.225,SN,True,8346.0,,1600828768.0,1576666615.0,23972518.0,SN
0,196.49.10.0/24,1.0,Connected,,False,1600959468.0,"['system-ipv4-stable-1d', 'system-ipv4-stable-90d', 'system-ipv4-stable-30d', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-ipv4-works', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-v3']",Probe,,11.5715,43.1585,15238.0,,DJ,False,327831.0,,1600826248.0,1402130776.0,112133126.0,DJ
1,,0.0,Never Connected,,False,,"['system-dns-problem-suspected', 'system-v3']",Probe,,11.8295,42.5895,15245.0,,DJ,True,,,,,0.0,DJ
2,197.241.0.0/20,3.0,Abandoned,,False,1446060211.0,"['system-no-flash-drive', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-country', 'system-v3']",Probe,,11.4975,43.0015,15390.0,,DJ,False,30990.0,,1446060211.0,1446058104.0,2252.0,DJ
3,197.241.11.0/24,2.0,Disconnected,,False,1594047901.0,"['system-ipv4-rfc1918', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",Probe,fda4:7174:f722:2700:d66e:eff:fe23:61dc,11.5915,43.1505,32968.0,197.241.11.19,DJ,True,30990.0,,1594047901.0,1506783907.0,36509012.0,DJ
0,206.82.130.0/24,3.0,Abandoned,,False,1527237393.0,"['system-firewall-problem-suspected', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v2', 'nat', 'office']",Probe,,12.3775,-1.5025,2601.0,206.82.130.242,BF,True,25543.0,,1527237393.0,1338309759.0,55114405.0,BF
1,,3.0,Abandoned,,False,1412678177.0,"['system-firewall-problem-suspected', 'system-ipv4-rfc1918', 'system-v2', 'nat', 'home']",Probe,,12.2575,-2.3515,3030.0,,BF,True,,,1412678177.0,1352552543.0,25548396.0,BF
2,197.239.72.0/21,1.0,Connected,,True,1600959505.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-v2-soekris', 'system-ipv4-capable', 'system-anchor']",Probe,,12.3715,-1.5085,6299.0,197.239.73.59,BF,True,37577.0,,1600350027.0,1502871991.0,96644541.0,BF
3,196.28.246.0/24,3.0,Abandoned,,False,1508001958.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'nat']",Probe,,12.3805,-1.5095,10177.0,196.28.246.202,BF,True,25543.0,,1508001958.0,1370538946.0,77267680.0,BF
4,,3.0,Abandoned,,False,1412335987.0,"['system-ipv4-rfc1918', 'system-v3', 'nat']",Probe,,12.3585,-1.5305,11943.0,,BF,True,,,1412335987.0,1392749486.0,17759663.0,BF
5,,3.0,Abandoned,,False,1401188755.0,"['system-ipv4-rfc1918', 'system-v3', 'nat']",Probe,,12.3595,-1.5305,11945.0,,BF,True,,,1401188755.0,1386931297.0,6245605.0,BF
6,196.28.246.0/24,3.0,Abandoned,,False,1472660980.0,"['system-no-flash-drive', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,12.3475,-1.5195,15270.0,196.28.246.228,BF,True,25543.0,,1472660980.0,1412681799.0,28763812.0,BF
7,197.239.66.0/24,3.0,Abandoned,,False,1589783328.0,"['system-flash-drive-filesystem-corrupted', 'ipv4', 'mobile', 'lte', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,12.3685,-1.5105,15342.0,197.239.66.111,BF,True,37577.0,,1589783328.0,1410512144.0,12198779.0,BF
8,185.53.160.0/22,3.0,Abandoned,,False,1470749299.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,12.3485,-1.5205,15942.0,185.53.163.181,BF,True,50673.0,,1470749299.0,1411129025.0,53193812.0,BF
9,,0.0,Never Connected,,False,,"['system-flash-drive-filesystem-corrupted', 'system-v3']",Probe,,12.3685,-1.5225,18702.0,,BF,True,,,,,0.0,BF
10,41.223.232.0/24,1.0,Connected,,False,1600959505.0,"['system-ipv4-stable-1d', 'system-ipv4-works', 'system-ipv4-capable', 'system-v3']",Probe,,12.3705,-1.5225,18706.0,41.223.232.42,BF,True,37008.0,,1600955267.0,1547858033.0,40058112.0,BF
11,102.176.176.0/24,1.0,Connected,,False,1600959505.0,"['system-ipv4-stable-1d', 'system-ipv4-stable-90d', 'system-ipv4-stable-30d', 'system-ipv4-capable', 'system-ipv4-works', 'system-v3']",Probe,,12.3715,-1.5185,18789.0,102.176.176.251,BF,True,328316.0,,1600956231.0,1547933515.0,52752495.0,BF
12,,0.0,Never Connected,,False,,['system-v3'],Probe,,12.3685,-1.5185,18793.0,,BF,True,,,,,0.0,BF
13,192.12.116.0/24,3.0,Abandoned,,False,1578466615.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,12.2975,-1.5125,19201.0,192.12.116.30,BF,True,328330.0,,1578466615.0,1429289659.0,103464758.0,BF
14,165.16.221.0/24,1.0,Connected,,False,1600959505.0,"['system-ipv4-capable', 'system-v3', 'ftth', 'wireless-isp', 'home', 'fibre']",Probe,,12.3695,-1.5215,19225.0,165.16.221.96,BF,True,37721.0,,1600871599.0,1547971566.0,36493329.0,BF
15,,0.0,Never Connected,,False,,"['system-firewall-problem-suspected', 'system-v3']",Probe,,12.3815,-1.5015,19229.0,,BF,True,,,,,0.0,BF
16,160.226.184.0/24,1.0,Connected,,False,1600959505.0,"['system-ipv4-works', 'system-ipv4-capable', 'system-v3']",Probe,,12.3675,-1.5225,20401.0,,BF,False,328215.0,,1600954941.0,1568204748.0,29527498.0,BF
17,206.82.130.0/24,3.0,Abandoned,,False,1525452466.0,"['system-dns-problem-suspected', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,12.3695,-1.5225,20404.0,206.82.130.242,BF,True,25543.0,,1525452466.0,1424439733.0,51167107.0,BF
18,196.13.207.0/24,3.0,Abandoned,,False,1581164318.0,"['system-ipv4-capable', 'system-auto-geoip-country', 'system-v3']",Probe,,12.9995,-2.0015,20425.0,,BF,False,327871.0,,1581164318.0,1547856857.0,26262374.0,BF
19,212.52.128.0/19,2.0,Disconnected,,False,1599999434.0,"['system-trying-to-connect', 'system-flash-drive-filesystem-corrupted', 'system-ipv4-capable', 'system-v3']",Probe,,12.3795,-1.4985,20595.0,212.52.154.44,BF,True,25543.0,,1599999434.0,1548163729.0,39845603.0,BF
20,,0.0,Never Connected,,False,,"['system-firewall-problem-suspected', 'system-v3']",Probe,,12.6895,-1.2015,23534.0,,BF,True,,,,,0.0,BF
21,196.49.19.0/24,3.0,Abandoned,,False,1570112936.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-capable', 'system-v3']",Probe,,12.3695,-1.5185,29785.0,196.49.19.62,BF,True,37577.0,,1570112936.0,1568467238.0,1633267.0,BF
0,,3.0,Abandoned,,False,1394176530.0,"['system-ipv4-rfc1918', 'system-v3', 'nat']",Probe,,-11.6495,43.3295,13247.0,,KM,True,,,1394176530.0,1390371147.0,49200.0,KM
1,197.255.224.0/24,3.0,Abandoned,,False,1559372790.0,"['system-ipv4-capable', 'system-v3']",Probe,,-11.6515,43.3305,18263.0,,KM,False,36939.0,,1559372790.0,1431097357.0,34346679.0,KM
0,,0.0,Never Connected,,False,,['system-v3'],Probe,,-22.5585,17.0795,10948.0,,,True,,,,,0.0,
1,197.234.64.0/20,3.0,Abandoned,,False,1504092630.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'nat']",Probe,,-22.5705,17.1015,12385.0,197.234.73.143,,True,33763.0,,1504092630.0,1384266874.0,105721870.0,
2,196.47.75.0/24,3.0,Abandoned,,False,1442576804.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'nat']",Probe,,-22.5515,17.0915,12393.0,196.47.75.6,,True,36877.0,,1442576804.0,1384429166.0,60716885.0,
3,105.232.0.0/17,3.0,Abandoned,,False,1396786213.0,"['system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted', 'system-ipv4-capable', 'system-v3', 'nat']",Probe,,-22.5595,17.0615,12797.0,105.232.117.203,,True,37009.0,,1396786213.0,1385930734.0,10707090.0,
4,197.243.192.0/18,1.0,Connected,,False,1600959498.0,"['system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-works', '4g', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,-22.5615,17.0675,12803.0,197.243.225.92,,True,37009.0,,1600215985.0,1578683121.0,22219275.0,
5,196.216.164.0/24,1.0,Connected,,False,1600959498.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-ipv4-capable', 'system-v3', 'academic']",Probe,,-22.5705,17.0805,14465.0,196.216.164.50,,True,37513.0,,1600779551.0,1477240259.0,111465207.0,
6,41.205.128.0/19,3.0,Abandoned,,False,1574693255.0,"['system-no-flash-drive', 'system-ipv4-capable', 'system-v3', 'core']",Probe,,-22.5725,17.0905,14960.0,41.205.150.74,,True,36996.0,,1574693255.0,1396443970.0,177817653.0,
7,196.44.128.0/19,3.0,Abandoned,,False,1465723150.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-city', 'system-v3']",Probe,,-22.5725,17.0805,14961.0,,,False,36996.0,,1465723150.0,1394041556.0,71742921.0,
8,196.44.128.0/20,3.0,Abandoned,,False,1434704748.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,-22.5685,17.0815,15289.0,,,False,36996.0,,1434704748.0,1434702305.0,4886.0,
9,196.44.128.0/20,3.0,Abandoned,,False,1434708590.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,-22.5725,17.0815,15291.0,,,False,36996.0,,1434708590.0,1434705068.0,7044.0,
10,,0.0,Never Connected,,False,,"['system-dns-problem-suspected', 'system-v3']",Probe,,-22.5725,17.0705,15360.0,,,True,,,,,0.0,
11,196.44.128.0/20,3.0,Abandoned,,False,1434643422.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,-22.5695,17.0815,15396.0,,,False,36996.0,,1434643422.0,1434639022.0,8800.0,
12,160.242.0.0/20,1.0,Connected,,False,1600959498.0,"['system-ipv4-stable-30d', 'system-ipv4-stable-1d', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv6-ula', 'system-ipv6-doesnt-work', 'system-ipv4-works', 'system-ipv6-capable', 'wimax', 'wi-fi', 'home', 'system-software', 'system-ipv4-rfc1918', 'system-ipv4-capable']",Probe,fd30:a2c2:18ed:bd00:beae:f4d1:d3d4:6d9d,-22.5595,17.0685,1000327.0,160.242.14.157,,True,33763.0,,1600174884.0,1585008095.0,15765488.0,
0,196.216.208.0/22,2.0,Disconnected,2001:43f8:6c0::/48,True,1599423135.0,"['system-dns-problem-suspected', 'system-v3-pc-engines', 'system-ipv6-capable', 'system-ipv4-capable', 'system-anchor']",Probe,2001:43f8:6c0:1::6,6.5215,3.3805,6369.0,196.216.208.6,NG,True,37495.0,37495.0,1599423135.0,1529223627.0,69649923.0,NG
1,41.76.196.0/24,3.0,Abandoned,,False,1450273006.0,"['system-no-flash-drive', 'system-ipv4-rfc1918', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3', 'nat']",Probe,fd3c:1ea4:a2b7:0:a2f3:c1ff:fec4:4a8a,6.4275,3.4185,11920.0,41.76.196.245,NG,True,37280.0,,1450273006.0,1391782657.0,50974655.0,NG
2,196.200.113.0/24,3.0,Abandoned,,False,1578663783.0,"['system-ipv4-capable', 'system-v3', 'no-nat']",Probe,,6.4295,3.4415,12195.0,196.200.113.228,NG,True,30988.0,,1578663783.0,1387537010.0,188714521.0,NG
3,196.216.149.0/24,3.0,Abandoned,,False,1475574468.0,"['system-ipv4-rfc1918', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3', 'nat']",Probe,fda3:6001:5788:0:fa1a:67ff:fe4d:7352,6.5205,3.5415,12387.0,196.216.149.2,NG,True,36932.0,,1475574468.0,1380109731.0,64105634.0,NG
4,63.223.7.0/24,3.0,Abandoned,,False,1471587908.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-capable', 'broken', 'system-v3', 'no-nat', 'core']",Probe,,6.4305,3.4185,14936.0,63.223.7.34,NG,True,3491.0,,1471587908.0,1423677082.0,46154141.0,NG
5,82.101.128.0/18,3.0,Abandoned,,False,,"['system-no-flash-drive', 'system-ipv4-capable', 'system-v3']",Probe,,13.1685,5.1775,18202.0,82.101.168.28,NG,True,37443.0,,1434037000.0,,0.0,NG
6,154.65.4.0/22,3.0,Abandoned,,False,1500544060.0,"['system-ipv4-capable', 'system-v3']",Probe,,6.5205,3.5395,18246.0,154.65.5.202,NG,True,37629.0,,1500544060.0,1471350557.0,28357274.0,NG
7,196.222.0.0/17,3.0,Abandoned,,False,1477043868.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'nat', 'cable']",Probe,,9.0805,8.6795,19647.0,196.222.2.8,NG,True,37405.0,,1477043868.0,1462785213.0,11525817.0,NG
8,196.216.165.0/24,3.0,Abandoned,,False,1587230811.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,9.0715,7.4785,19839.0,196.216.165.208,NG,True,37513.0,,1587230811.0,1459810414.0,16797050.0,NG
9,,0.0,Never Connected,,False,,['system-v3'],Probe,,7.4495,3.9015,20284.0,,NG,True,,,,,0.0,NG
10,41.75.81.0/24,3.0,Abandoned,2c0f:fc98:200::/48,False,1488464438.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",Probe,2c0f:fc98:200:2:c24a:ff:fecc:a098,6.4495,3.5915,21395.0,41.75.81.218,NG,True,37282.0,37282.0,1488464438.0,1441295289.0,54344494.0,NG
11,154.118.80.0/23,3.0,Abandoned,,False,1510313637.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-city', 'system-v3']",Probe,,9.0975,7.4105,21561.0,,NG,False,37340.0,,1510313637.0,1510091166.0,138148.0,NG
12,,0.0,Never Connected,,False,,"['system-dns-problem-suspected', 'system-v3']",Probe,,9.0785,7.3995,21642.0,,NG,True,,,,,0.0,NG
13,41.75.93.0/24,3.0,Abandoned,,False,1459429822.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-capable', 'system-v3']",Probe,,4.7615,7.0175,22219.0,41.75.93.134,NG,True,37282.0,,1459429822.0,1448884983.0,5646556.0,NG
14,154.68.192.0/19,3.0,Abandoned,,False,1558651857.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,9.0785,8.6785,22222.0,154.68.198.30,NG,True,37661.0,,1558651857.0,1449590167.0,53979827.0,NG
15,,3.0,Abandoned,2001:470::/32,False,1565899931.0,"['system-ipv4-rfc1918', 'system-ipv6-capable', 'system-v3']",Probe,2001:470:1f22:14c:eade:27ff:fec9:7b6c,6.4285,3.4195,23552.0,,NG,True,,6939.0,1565899931.0,1463465530.0,13611768.0,NG
16,196.220.66.0/23,3.0,Abandoned,,False,,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-capable', 'system-v3']",Probe,,11.1575,7.6505,23561.0,196.220.66.2,NG,True,37686.0,,1433771110.0,,920.0,NG
17,41.73.11.0/24,3.0,Abandoned,,False,1453191692.0,"['system-ipv4-capable', 'system-v3']",Probe,,9.0805,7.4005,23677.0,41.73.11.248,NG,True,37004.0,,1453191692.0,1448100869.0,5339834.0,NG
18,41.78.88.0/22,3.0,Abandoned,,False,1484209982.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,11.9915,8.5505,23679.0,41.78.91.226,NG,True,37192.0,,1484209982.0,1448382102.0,8883333.0,NG
19,154.73.236.0/22,3.0,Abandoned,,False,1455589629.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,9.1115,7.4215,23689.0,154.73.239.4,NG,True,327723.0,,1455589629.0,1451498083.0,3601017.0,NG
20,,0.0,Never Connected,,False,,"['system-firewall-problem-suspected', 'system-v3']",Probe,,6.4015,5.6115,24498.0,,NG,True,,,,,0.0,NG
21,197.242.126.0/24,3.0,Abandoned,,False,1451315124.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,8.9705,7.4875,25307.0,197.242.126.105,NG,True,37340.0,,1451315124.0,1450380762.0,528516.0,NG
22,,2.0,Disconnected,,False,,"['system-v3', 'system-dns-problem-suspected']",Probe,,7.7775,4.5375,27410.0,,NG,False,,,1595415313.0,,0.0,NG
23,169.159.64.0/18,3.0,Abandoned,,False,1438851948.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-country', 'system-v3']",Probe,,10.0005,7.9995,27456.0,,NG,False,37637.0,,1438851948.0,1438849829.0,4238.0,NG
24,197.210.151.0/24,3.0,Abandoned,,False,1481360270.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,9.0675,7.5085,28031.0,197.210.151.242,NG,True,29465.0,,1481360270.0,1465998602.0,11435725.0,NG
25,,0.0,Never Connected,,False,,"['system-flash-drive-filesystem-corrupted', 'system-v3']",Probe,,9.5785,8.2915,30082.0,,NG,True,,,,,0.0,NG
26,41.76.249.0/24,2.0,Disconnected,2c0f:ff20::/32,False,1596112960.0,"['system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",Probe,2c0f:ff20:4:0:a62b:b0ff:fef1:8fda,9.0775,7.4615,30090.0,41.76.249.241,NG,True,37286.0,37286.0,1596112960.0,1478623392.0,86362913.0,NG
27,197.210.152.0/24,3.0,Abandoned,,False,1543578440.0,"['system-no-flash-drive', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,,7.7805,4.5405,30166.0,197.210.152.242,NG,True,29465.0,,1543578440.0,1542033199.0,1190221.0,NG
28,154.68.192.0/19,3.0,Abandoned,,False,1542987144.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'ipv4', 'academic']",Probe,,6.2205,7.0805,30176.0,154.68.196.22,NG,True,37661.0,,1542987144.0,1537459837.0,5232664.0,NG
29,,0.0,Never Connected,,False,,"['system-flash-drive-filesystem-corrupted', 'system-v3']",Probe,,9.0815,8.6805,30178.0,,NG,True,,,,,0.0,NG
30,196.49.28.0/24,3.0,Abandoned,,False,1585306867.0,"['system-no-flash-drive', 'system-ipv6-capable', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",Probe,2001:43f8:bb0:0:a62b:b0ff:fef1:6b38,6.5185,3.3795,31552.0,196.49.28.126,NG,True,36932.0,,1585306867.0,1568204312.0,8080120.0,NG
31,,0.0,Never Connected,,False,,"['system-flash-drive-filesystem-corrupted', 'system-v3']",Probe,,6.4285,3.4405,32272.0,,NG,True,,,,,0.0,NG
32,154.113.0.0/16,2.0,Disconnected,2c0f:fc98::/32,False,1599285336.0,"['system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",Probe,2c0f:fc98:501:3:1ad6:c7ff:fe29:fd72,6.4305,3.4205,33267.0,154.113.68.130,NG,True,37282.0,37282.0,1599285336.0,1531229083.0,68010935.0,NG
33,,0.0,Never Connected,,False,,"['system-flash-drive-filesystem-corrupted', 'system-v3']",Probe,,6.4285,3.4295,33653.0,,NG,True,,,,,0.0,NG
34,154.68.224.0/19,1.0,Connected,,False,1600959481.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-v4', 'system-ipv4-capable']",Probe,,9.0775,8.6785,51730.0,154.68.226.14,NG,True,37661.0,,1600894784.0,1561559402.0,28801200.0,NG
0,196.49.17.0/24,2.0,Disconnected,2001:43f8:1161::/48,True,1600957970.0,"['system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv4-stable-90d', 'system-ipv6-stable-90d', 'system-ipv4-stable-30d', 'system-ipv6-stable-30d', 'system-ipv4-works', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv6-works', 'system-virtual', 'system-ipv6-capable', 'system-ipv4-capable', 'system-anchor']",Probe,2001:43f8:1161::e,0.3615,9.4685,6529.0,196.49.17.10,GA,True,327796.0,327796.0,1600957970.0,1554828523.0,43898026.0,GA
1,41.78.242.0/23,1.0,Connected,,False,1600959464.0,"['system-ipv4-stable-1d', 'system-ipv4-stable-90d', 'system-ipv4-stable-30d', 'system-ipv4-capable', 'system-ipv4-works', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-v3']",Probe,,0.4215,9.4705,12969.0,41.78.243.178,GA,True,37390.0,,1600169700.0,1418735984.0,64506675.0,GA
2,,3.0,Abandoned,,False,1413542952.0,"['system-ipv4-rfc1918', 'system-v3', 'nat']",Probe,,0.3905,9.4485,13136.0,,GA,True,,,1413542952.0,1386951265.0,19976350.0,GA
3,,3.0,Abandoned,,False,1408743336.0,"['system-ipv4-rfc1918', 'system-auto-geoip-city', 'system-v3']",Probe,,0.3815,9.4515,16788.0,,GA,False,,,1408743336.0,1402919954.0,4794107.0,GA
4,41.78.242.0/23,3.0,Abandoned,,False,1570698558.0,"['system-flash-drive-bad-or-too-small', 'system-ipv4-capable', 'system-auto-geoip-city', 'system-v3']",Probe,,0.5715,12.8695,19548.0,,GA,False,37390.0,,1570698558.0,1558957693.0,11692101.0,GA
